url,label
citizensjournal.us,extreme right
constative.com,right
corona-transition.org,extreme right
c19early.com,extreme right
dagospia.com,extreme right
dailymail.co.uk,extreme right
dailysurge.com,extreme right
diamondandsilkinc.com,extreme right
firstinfreedomdaily.com,extreme right
frankspeech.com,extreme right
freewestmedia.com,extreme right
friatider.se,extreme right
gettr.com,extreme right
gnews.org,extreme right
greatreject.org,extreme right
iharare.com,Extreme left
informer.rs,extreme right
ipatriot.com,extreme right
lifenews.com,extreme right
lifesitenews.com,extreme right
lindelltv.com,extreme right
liveleak.com,right
louderwithcrowder.com,extreme right
en.mercopress.com,left
newsmax.com,extreme right
ntd.tv,extreme right
origo.hu,extreme right
patriotfetch.com,extreme right
pjmedia.com,extreme right
en.protothema.gr,extreme right
reformedmedia.net,extreme right
renewedright.com,extreme right
rsbnetwork.com,extreme right
ripostelaique.com,extreme right
steadfastandloyal.com,extreme right
steadfastclash.com,extreme right
strategic-culture.org,extreme right
syriana-analysis.com,Extreme left
thebl.com,extreme right
thedesertreview.com,right
theepochtimes.com,extreme right
thefederalist.com,extreme right
thejeffreylord.com,extreme right
joerogan.com,right
thelibertyloft.com,extreme right
rebelnews.com,extreme right
rfangle.com,extreme right
therightscoop.com,extreme right
thetruedefender.com,extreme right
thetruereporter.com,extreme right
toofab.com,Extreme left
weibo.com,Extreme left
wingsoverscotland.com,left
yaliberty.org,extreme right
yournews.com,extreme right
